match_id,season,match_datetime_utc,match_outcome_code,outcome_id,forecast_home_win,forecast_draw,forecast_away_win,market_home_edge,market_expected_points_home,market_expected_points_away,market_entropy,market_logit_home,market_max_prob,match_day_index,match_day_of_year_norm,match_weekday_index,match_weekday_Friday,match_weekday_Monday,match_weekday_Saturday,match_weekday_Sunday,match_weekday_Thursday,match_weekday_Tuesday,match_weekday_Wednesday
18452,2022,2023-03-04 15:00:00,H,2,0.5372,0.2353,0.2275,0.3097,1.8469,0.9178,1.0110997232526469,0.8592202262580774,0.5372,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18453,2022,2023-03-04 15:00:00,H,2,0.5676,0.3749,0.0575,0.5101,2.0777,0.5474,0.8534848058683515,2.2896319974825827,0.5676,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18455,2022,2023-03-04 15:00:00,H,2,0.9876,0.0113,0.0011,0.9865,2.9741,0.0145999999999999,0.0704738537053517,6.7999675776667,0.9876,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18456,2022,2023-03-04 15:00:00,H,2,0.7086,0.1964,0.095,0.6136,2.3222,0.4814,0.787366708364456,2.009414300830831,0.7086,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18461,2022,2023-03-04 15:00:00,H,2,0.1582,0.2936,0.5482,-0.39,0.7682,1.9382,0.9810531775085858,-1.242780128535132,0.5482,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18460,2022,2023-03-04 17:30:00,H,2,0.269,0.2878,0.4432,-0.1741999999999999,1.0948,1.6174,1.0723076550016537,-0.4993097558312348,0.4432,211.0,0.1721311475409836,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18459,2022,2023-03-05 14:00:00,D,1,0.1136,0.2522,0.6342,-0.5206,0.593,2.1548,0.8833108590069421,-1.719680855817196,0.6342,212.0,0.17486338797814208,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18457,2022,2023-03-05 16:30:00,H,2,0.9027,0.0679,0.0294,0.8733000000000001,2.776,0.1561,0.3787235900005455,3.424395597959473,0.9027,212.0,0.17486338797814208,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18454,2022,2023-03-06 20:00:00,H,2,0.5684,0.2384,0.1932,0.3752,1.9436,0.8180000000000001,0.9805518111318438,1.079099474444528,0.5684,213.0,0.17759562841530055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18462,2022,2023-03-11 12:30:00,H,2,0.1228,0.2227,0.6545,-0.5317,0.5911,2.1862,0.8694475694525885,-1.6733145696369125,0.6545,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18464,2022,2023-03-11 15:00:00,H,2,0.3049,0.261,0.4341,-0.1291999999999999,1.1757,1.5633,1.074983731815241,-0.3532910683113387,0.4341,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18466,2022,2023-03-11 15:00:00,D,1,0.1289,0.2323,0.6388,-0.5099,0.619,2.1487000000000003,0.8894611392116193,-1.6005545063957158,0.6388,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18467,2022,2023-03-11 15:00:00,A,0,0.6059,0.2194,0.1747,0.4312,2.0370999999999997,0.7435,0.9411756176407566,1.2436447388109324,0.6059,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18470,2022,2023-03-11 15:00:00,H,2,0.3636,0.305,0.3314,0.0322,1.3958,1.2992,1.096032549788886,0.0927282573108612,0.3636,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18463,2022,2023-03-11 17:30:00,A,0,0.0116,0.0758,0.9126,-0.901,0.1106,2.8136,0.3307005169943035,-4.3652925703809835,0.9126,218.0,0.1912568306010929,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18465,2022,2023-03-12 14:00:00,A,0,0.0328,0.1033,0.8639,-0.8311,0.2017,2.695,0.4729785619664841,-3.2710285059747406,0.8639,219.0,0.19398907103825136,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18468,2022,2023-03-12 14:00:00,D,1,0.2713,0.3138,0.4149,-0.1436,1.1277,1.5585,1.0826079241083713,-0.4248123076739362,0.4149,219.0,0.19398907103825136,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18471,2022,2023-03-12 14:00:00,D,1,0.4022,0.2566,0.3412,0.061,1.4631999999999998,1.2802,1.0822506044780904,0.1644806617210275,0.4022,219.0,0.19398907103825136,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18469,2022,2023-03-12 16:30:00,H,2,0.7916,0.1474,0.061,0.7305999999999999,2.5222,0.3304,0.6378187674642334,2.5631823495550994,0.7916,219.0,0.19398907103825136,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18265,2022,2023-03-15 19:30:00,A,0,0.0268,0.1534,0.8198,-0.7929999999999999,0.2338,2.6128,0.54746868629836,-3.420658520553426,0.8198,222.0,0.20218579234972678,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18276,2022,2023-03-15 19:30:00,H,2,0.1611,0.2961,0.5428000000000001,-0.3817,0.7794000000000001,1.9245,0.9861545777212471,-1.2147156377777857,0.5428000000000001,222.0,0.20218579234972678,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18479,2022,2023-03-17 20:00:00,A,0,0.0273,0.1053,0.8674,-0.8401,0.1872,2.7075,0.4587199182594326,-3.4586135292103517,0.8674,224.0,0.20765027322404372,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18474,2022,2023-03-18 15:00:00,D,1,0.1013,0.2484,0.6503,-0.5489999999999999,0.5523,2.1993,0.8577319057600248,-1.8593473836204684,0.6503,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18473,2022,2023-03-18 15:00:00,H,2,0.9472,0.0425,0.0103,0.9369,2.8841,0.0734,0.2327353514504788,4.521366368894151,0.9472,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18481,2022,2023-03-18 15:00:00,A,0,0.6326,0.1942,0.1732,0.4594,2.092,0.7138,0.9116191862478948,1.2953913147432137,0.6326,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18480,2022,2023-03-18 15:00:00,D,1,0.5397,0.2182,0.2421,0.2976,1.8373,0.9445,1.0084265724372412,0.8016625656805842,0.5397,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18476,2022,2023-03-18 17:30:00,D,1,0.4255,0.2703,0.3042,0.1212999999999999,1.5468,1.1829,1.0792175289373664,0.3355795681882362,0.4255,225.0,0.2103825136612022,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18472,2022,2023-03-19 14:00:00,H,2,0.438,0.2882,0.2738,0.1642,1.6022,1.1096,1.0748035678941783,0.4698209975220976,0.438,226.0,0.21311475409836064,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18488,2022,2023-04-01 11:30:00,H,2,0.9428,0.0485,0.0087,0.9341,2.8769,0.0746,0.2435788119814026,4.685531145401438,0.9428,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18484,2022,2023-04-01 14:00:00,D,1,0.8751,0.0894,0.0355,0.8396,2.7147,0.1958999999999999,0.4511285506045874,3.2048054690604153,0.8751,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18486,2022,2023-04-01 14:00:00,H,2,0.8241,0.151,0.0249,0.7992,2.6233,0.2256999999999999,0.5368478755505527,3.499424078298676,0.8241,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18482,2022,2023-04-01 14:00:00,H,2,0.9456,0.0454,0.009,0.9366,2.8822,0.0723999999999999,0.2356753503429896,4.654595069315614,0.9456,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18483,2022,2023-04-01 14:00:00,H,2,0.947,0.0429,0.0101,0.9369,2.8838999999999997,0.0732,0.2330688286214967,4.540763669338864,0.947,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18490,2022,2023-04-01 14:00:00,D,1,0.5567,0.3262,0.1171,0.4396,1.9963,0.6775,0.9426465314835024,1.5589982245857903,0.5567,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18485,2022,2023-04-01 16:30:00,A,0,0.7612,0.1654,0.0734,0.6878,2.449,0.3856,0.6970276579840541,2.3389721998015243,0.7612,239.0,0.24863387978142076,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18491,2022,2023-04-02 13:00:00,H,2,0.6879,0.243,0.0691,0.6188,2.3067,0.4503,0.7857711674717852,2.2980887477583445,0.6879,240.0,0.25136612021857924,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18489,2022,2023-04-02 15:30:00,H,2,0.9585,0.0373,0.0042,0.9543,2.9128000000000003,0.0499,0.1862827472493428,5.430285037196376,0.9585,240.0,0.25136612021857924,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18487,2022,2023-04-03 19:00:00,D,1,0.1746,0.284,0.5414,-0.3668,0.8078000000000001,1.9082,0.9944171614003932,-1.131660733774699,0.5414,241.0,0.2540983606557377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18271,2022,2023-04-04 18:45:00,H,2,0.8207,0.129,0.0503,0.7704,2.5911,0.2799,0.576737452695574,2.7921525575299726,0.8207,242.0,0.2568306010928962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18263,2022,2023-04-04 18:45:00,A,0,0.2261,0.3348,0.4391,-0.213,1.0131,1.6521,1.063897628087668,-0.6637497982837476,0.4391,242.0,0.2568306010928962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18266,2022,2023-04-04 18:45:00,A,0,0.0954,0.1605,0.7441,-0.6486999999999999,0.4467,2.3928,0.7377286640756735,-2.0540968559489747,0.7441,242.0,0.2568306010928962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18281,2022,2023-04-04 19:00:00,D,1,0.8998,0.0894,0.0108,0.889,2.7888,0.1217999999999999,0.3597763614836033,4.422626382276897,0.8998,242.0,0.2568306010928962,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18268,2022,2023-04-05 19:00:00,A,0,0.0388,0.1129,0.8483,-0.8095000000000001,0.2293,2.6578,0.5119007480174014,-3.0848141001844613,0.8483,243.0,0.25956284153005466,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18448,2022,2023-04-05 19:00:00,H,2,0.4718,0.3392,0.189,0.2828,1.7546,0.9062,1.036023069948832,0.9148081519139324,0.4718,243.0,0.25956284153005466,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18498,2022,2023-04-08 11:30:00,H,2,0.9363,0.0453,0.0184,0.9179,2.8542,0.1005,0.275320599483714,3.929585273329903,0.9363,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18492,2022,2023-04-08 14:00:00,H,2,0.7383,0.2184,0.0433,0.695,2.4333,0.3483,0.6922283947550217,2.836197611056676,0.7383,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18493,2022,2023-04-08 14:00:00,A,0,0.6806,0.207,0.1124,0.5682,2.2487999999999997,0.5442,0.83358587914308,1.8009108246072143,0.6806,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18494,2022,2023-04-08 14:00:00,A,0,0.1188,0.2784,0.6028,-0.484,0.6348,2.0868,0.9141895147973776,-1.6241440598237955,0.6028,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18496,2022,2023-04-08 14:00:00,A,0,0.1123,0.2085,0.6792,-0.5669000000000001,0.5454,2.2461,0.835184264919884,-1.79974177325274,0.6792,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18500,2022,2023-04-08 14:00:00,H,2,0.1236,0.2613,0.6151,-0.4915,0.6321,2.1066,0.9080186117785995,-1.6047343111907322,0.6151,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18501,2022,2023-04-08 14:00:00,H,2,0.2479,0.3819,0.3702,-0.1222999999999999,1.1256,1.4924999999999995,1.081241262395234,-0.4010179610982522,0.3819,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18499,2022,2023-04-08 16:30:00,A,0,0.0084,0.0519,0.9397,-0.9313,0.0771,2.8709999999999996,0.2521351207800231,-4.717328969539751,0.9397,246.0,0.2677595628415301,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18495,2022,2023-04-09 13:00:00,A,0,0.0363,0.0999,0.8638,-0.8275,0.2087999999999999,2.6913,0.4769691625342437,-3.1695235192557956,0.8638,247.0,0.27049180327868855,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18497,2022,2023-04-09 15:30:00,D,1,0.9331,0.0484,0.0185,0.9146,2.8477,0.1038999999999999,0.2849928311848828,3.9207416441556977,0.9331,247.0,0.27049180327868855,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18502,2022,2023-04-15 11:30:00,H,2,0.7878,0.1598,0.0524,0.7353999999999999,2.5232,0.317,0.6354650522972256,2.710337659209809,0.7878,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18503,2022,2023-04-15 14:00:00,A,0,0.0348,0.1111,0.8541,-0.8192999999999999,0.2155,2.6734,0.4956835050554638,-3.2004308961716728,0.8541,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18511,2022,2023-04-15 14:00:00,H,2,0.1812,0.294,0.5248,-0.3436,0.8375999999999999,1.8684000000000005,1.0077836085544751,-1.0634158440210004,0.5248,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18504,2022,2023-04-15 14:00:00,A,0,0.4638,0.2338,0.3024,0.1614,1.6252,1.141,1.057789223446934,0.4277027805160532,0.4638,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18509,2022,2023-04-15 14:00:00,A,0,0.6307,0.2053,0.164,0.4667,2.0974,0.6973,0.9122471378652388,1.3469638858454072,0.6307,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18508,2022,2023-04-15 14:00:00,A,0,0.241,0.3639,0.3951,-0.1541,1.0869,1.5492,1.0776871334707645,-0.49434196392669,0.3951,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18506,2022,2023-04-15 16:30:00,H,2,0.2627,0.3,0.4373,-0.1746,1.0881,1.6119,1.0740606119978473,-0.509606761727381,0.4373,253.0,0.28688524590163933,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18510,2022,2023-04-16 13:00:00,D,1,0.1874,0.2299,0.5827,-0.3953,0.7921,1.978,0.966487891130444,-1.1344271043447067,0.5827,254.0,0.2896174863387978,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18507,2022,2023-04-16 15:30:00,A,0,0.0346,0.0984,0.867,-0.8324,0.2022,2.6994,0.4682875335946764,-3.2211852947168635,0.867,254.0,0.2896174863387978,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18505,2022,2023-04-17 19:00:00,A,0,0.0965,0.1659,0.7376,-0.6411,0.4553999999999999,2.3787000000000003,0.7481465010159852,-2.0338586638974436,0.7376,255.0,0.2923497267759563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18512,2022,2023-04-21 19:00:00,D,1,0.6053,0.2205,0.1742,0.4310999999999999,2.0364,0.7431,0.9416674292239472,1.2455201384792391,0.6053,259.0,0.30327868852459017,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18517,2022,2023-04-22 11:30:00,H,2,0.444,0.3467,0.2093,0.2347,1.6787,0.9746,1.0550973681899734,0.7520559329802707,0.444,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18516,2022,2023-04-22 14:00:00,D,1,0.2205,0.5156,0.2639,-0.0434,1.1770999999999998,1.3073,1.0264740466363462,-0.1796725486223778,0.5156,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18514,2022,2023-04-22 14:00:00,D,1,0.4558,0.2414,0.3028,0.1529999999999999,1.6088,1.1498000000000002,1.0629743414986996,0.4089815952482901,0.4558,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18519,2022,2023-04-22 14:00:00,H,2,0.9207,0.0591,0.0202,0.9005,2.8211999999999997,0.1197,0.3220568384948583,3.819451645886641,0.9207,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18518,2022,2023-04-22 14:00:00,H,2,0.8827,0.0886,0.0287,0.8540000000000001,2.7367000000000004,0.1747,0.4267770434329118,3.4260882692606116,0.8827,260.0,0.30601092896174864,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18513,2022,2023-04-23 13:00:00,A,0,0.0926,0.159,0.7484,-0.6557999999999999,0.4367999999999999,2.404199999999999,0.7296154406632217,-2.089648452747801,0.7484,261.0,0.3087431693989071,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18521,2022,2023-04-23 13:00:00,H,2,0.9289,0.0521,0.019,0.9099,2.8387999999999995,0.1091,0.297747431681115,3.8895621112270344,0.9289,261.0,0.3087431693989071,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18527,2022,2023-04-25 18:30:00,H,2,0.5456,0.3095,0.1449,0.4006999999999999,1.9463,0.7442,0.973447935979768,1.3258422572026156,0.5456,263.0,0.31420765027322406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18528,2022,2023-04-25 18:45:00,H,2,0.546,0.4254,0.0286,0.5174000000000001,2.0634,0.5112,0.7956589654588861,2.9492122579190982,0.546,263.0,0.31420765027322406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18523,2022,2023-04-25 19:00:00,D,1,0.3848,0.2356,0.3796,0.0051999999999999,1.39,1.3744,1.0757788614194856,0.0136056520557786,0.3848,263.0,0.31420765027322406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18524,2022,2023-04-26 18:30:00,H,2,0.4038,0.247,0.3492,0.0545999999999999,1.4584,1.2946,1.0789738100724584,0.1452748819132898,0.4038,264.0,0.31693989071038253,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18526,2022,2023-04-26 18:45:00,A,0,0.1609,0.2635,0.5756,-0.4147,0.7462,1.9903,0.9633185147130958,-1.2746299210148753,0.5756,264.0,0.31693989071038253,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18529,2022,2023-04-26 18:45:00,A,0,0.5025000000000001,0.305,0.1925,0.31,1.8125000000000004,0.8825000000000002,1.025144868457819,0.9594994862053916,0.5025000000000001,264.0,0.31693989071038253,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18531,2022,2023-04-26 19:00:00,H,2,0.7958,0.1569,0.0473,0.7484999999999999,2.5443,0.2988,0.6166922860693472,2.822837602494941,0.7958,264.0,0.31693989071038253,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18522,2022,2023-04-27 18:45:00,A,0,0.0286,0.0922,0.8792,-0.8506,0.178,2.7298,0.4346310180182413,-3.4256056852636045,0.8792,265.0,0.319672131147541,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18530,2022,2023-04-27 18:45:00,A,0,0.1707,0.3469,0.4824,-0.3117,0.859,1.7941,1.0207018594538184,-1.0388660156125809,0.4824,265.0,0.319672131147541,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18525,2022,2023-04-27 19:15:00,D,1,0.4766,0.2343,0.2891,0.1875,1.6641,1.1016,1.05197084927675,0.4999049156423413,0.4766,265.0,0.319672131147541,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18536,2022,2023-04-29 11:30:00,H,2,0.4401,0.2774,0.2825,0.1576,1.5977,1.1248999999999998,1.0740237748784554,0.4433234232305502,0.4401,267.0,0.3251366120218579,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18534,2022,2023-04-29 14:00:00,H,2,0.4482,0.3423,0.2095,0.2387,1.6869,0.9708,1.0541114373441254,0.7605158220046342,0.4482,267.0,0.3251366120218579,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18535,2022,2023-04-29 14:00:00,H,2,0.9381,0.0461,0.0158,0.9223,2.8604000000000003,0.0935,0.2673248124414565,4.083846613098984,0.9381,267.0,0.3251366120218579,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18537,2022,2023-04-30 13:00:00,A,0,0.0184,0.0981,0.8835,-0.8651,0.1533,2.7486,0.4107147098228359,-3.871540627144811,0.8835,268.0,0.32786885245901637,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18533,2022,2023-04-30 13:00:00,H,2,0.6689,0.1998,0.1313,0.5376000000000001,2.206500000000001,0.5937,0.8573186520326643,1.628149790815612,0.6689,268.0,0.32786885245901637,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18541,2022,2023-04-30 13:00:00,H,2,0.9711,0.0256,0.0033,0.9678,2.9389000000000003,0.0355,0.1411621321312892,5.684506981127874,0.9711,268.0,0.32786885245901637,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18540,2022,2023-04-30 13:00:00,H,2,0.6111,0.282,0.1069,0.5042,2.1153,0.6027,0.8969462758974537,1.7433667938698705,0.6111,268.0,0.32786885245901637,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18539,2022,2023-04-30 15:30:00,H,2,0.6313,0.205,0.1637,0.4675999999999999,2.0989,0.6961,0.911505562139893,1.3497457009964906,0.6313,268.0,0.32786885245901637,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18538,2022,2023-05-01 19:00:00,D,1,0.3878,0.2549,0.3573,0.0304999999999999,1.4183,1.3268,1.0834941386046992,0.0819139777791872,0.3878,269.0,0.33060109289617484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18532,2022,2023-05-02 19:00:00,H,2,0.8352,0.1143,0.0505,0.7847000000000001,2.6199000000000003,0.2658,0.549096747911785,2.80569788084706,0.8352,270.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18477,2022,2023-05-03 19:00:00,H,2,0.641,0.2473,0.1117,0.5293,2.1703,0.5823999999999999,0.875424753266774,1.747212750845515,0.641,271.0,0.3360655737704918,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18478,2022,2023-05-03 19:00:00,H,2,0.9124,0.0699,0.0177,0.8946999999999999,2.8071,0.123,0.3410332813294188,3.9425138508304496,0.9124,271.0,0.3360655737704918,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18475,2022,2023-05-04 19:00:00,H,2,0.5709,0.2314,0.1977,0.3732,1.9441,0.8245,0.979164346741168,1.0604633327936424,0.5709,272.0,0.33879781420765026,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18542,2022,2023-05-06 14:00:00,A,0,0.2269,0.2578,0.5153,-0.2884,0.9385,1.8037,1.0276617481800263,-0.8202398635483825,0.5153,274.0,0.3442622950819672,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18546,2022,2023-05-06 14:00:00,H,2,0.9595,0.0363,0.0042,0.9553,2.9147999999999996,0.0489,0.1830223232956711,5.431327790158432,0.9595,274.0,0.3442622950819672,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18549,2022,2023-05-06 14:00:00,H,2,0.6238,0.2913,0.0849,0.5389,2.1627,0.546,0.8630642743028245,1.9943557108564012,0.6238,274.0,0.3442622950819672,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18551,2022,2023-05-06 14:00:00,H,2,0.1767,0.2772,0.5461,-0.3694,0.8073,1.9155,0.9922914101441264,-1.1283487298324573,0.5461,274.0,0.3442622950819672,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18545,2022,2023-05-06 16:30:00,H,2,0.9264,0.066,0.0076,0.9188,2.8451999999999997,0.0888,0.2873021619720994,4.803157859526445,0.9264,274.0,0.3442622950819672,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18547,2022,2023-05-07 15:30:00,A,0,0.3739,0.2886,0.3375,0.0363999999999999,1.4103,1.3011,1.093066644094513,0.1024228716704835,0.3739,275.0,0.3469945355191257,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18550,2022,2023-05-07 18:00:00,H,2,0.531,0.2501,0.2189,0.3121,1.8431,0.9068,1.0152714256566278,0.8861470167131215,0.531,275.0,0.3469945355191257,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18544,2022,2023-05-08 14:00:00,H,2,0.1436,0.1852,0.6712,-0.5276000000000001,0.616,2.1988000000000003,0.8585936516799806,-1.542035498538873,0.6712,276.0,0.34972677595628415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18543,2022,2023-05-08 16:30:00,A,0,0.4391,0.232,0.3289,0.1101999999999999,1.5493,1.2187,1.0660850956597492,0.2889734243726602,0.4391,276.0,0.34972677595628415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18548,2022,2023-05-08 19:00:00,H,2,0.1255,0.1743,0.7002,-0.5747,0.5508,2.2749,0.8145108299899939,-1.7190602499487266,0.7002,276.0,0.34972677595628415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18558,2022,2023-05-13 11:30:00,D,1,0.2582,0.3062,0.4356,-0.1774,1.0808,1.613,1.0739980683477417,-0.5229899126462633,0.4356,281.0,0.3633879781420765,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18553,2022,2023-05-13 14:00:00,H,2,0.5362,0.281,0.1828,0.3534,1.8896,0.8294,1.0015306643555326,1.0761145667818093,0.5362,281.0,0.3633879781420765,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18555,2022,2023-05-13 14:00:00,D,1,0.1474,0.2098,0.6428,-0.4954,0.652,2.1382000000000003,0.8939038569059801,-1.4726836541081212,0.6428,281.0,0.3633879781420765,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18556,2022,2023-05-13 14:00:00,H,2,0.7151000000000001,0.2341,0.0508,0.6643000000000001,2.3794000000000004,0.3865,0.7310881964263657,2.6445260384699143,0.7151000000000001,281.0,0.3633879781420765,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18560,2022,2023-05-13 14:00:00,H,2,0.9466,0.0458,0.0076,0.939,2.8855999999999997,0.0686,0.2302561348302783,4.824728370179862,0.9466,281.0,0.3633879781420765,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18561,2022,2023-05-13 14:00:00,A,0,0.0341,0.2317,0.7342,-0.7001,0.3339999999999999,2.4343,0.6808716390593457,-3.069484086773263,0.7342,281.0,0.3633879781420765,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
